"team_name","team_selection2_name","team_selection2_year","team_selection2_selection3_name","team_selection2_selection3_Date","team_selection2_selection3_Event","team_selection2_selection3_Time","team_selection2_selection3_Place"
"Texas","Crank, Gabby","JR-3","2018 Husky Classic","Feb 9-10, 2018","800","2:09.48","12th (F)"
"Texas","Crank, Gabby","JR-3","New Mexico Classic","Feb 2-3, 2018","800","2:09.77","6th (F)"
"Texas","Crank, Gabby","JR-3","Texas A&M Quadrangular","Jan 20, 2018","800","2:10.18","4th (F)"
"Texas","Crank, Gabby","JR-3","Texas Invitational Cross Country Meet","Sep 14, 2017","4K","15:52.0","32nd"
"Texas","Crank, Gabby","JR-3","Aggie Opener","Sep 1, 2017","4.1K","15:30.9","18th"
"Texas","Crank, Gabby","JR-3","NCAA Division I West Preliminary Round","May 25-27, 2017","800","2:11.91","41st (P)"
"Texas","Crank, Gabby","JR-3","Big 12 Outdoor Track & Field Championships","May 12-14, 2017","800","2:10.60","6th (P)"
"Texas","Crank, Gabby","JR-3","Longhorn Invitational","Apr 28-29, 2017","1500","4:53.11","6th (F)"
"Texas","Crank, Gabby","JR-3","Stanford Cardinal Classic","Apr 21-22, 2017","800","2:07.70","2nd (F)"
"Texas","Crank, Gabby","JR-3","Texas Invitational","Apr 14-15, 2017","1500","4:34.10","7th (F)"
"Texas","Crank, Gabby","JR-3","2017 90th Clyde Littlefield Texas Relays","Mar 29 - Apr 1, 2017","DMR","11:35.23","3rd (F)"
"Texas","Crank, Gabby","JR-3","Victor Lopez Classic","Mar 23-25, 2017","1500","4:36.10","10th (F)"
"Texas","Crank, Gabby","JR-3","Big 12 Indoor Track & Field Championships","Feb 24-25, 2017","DMR","11:34.14","3rd (F)"
"Texas","Crank, Gabby","JR-3","2017 Husky Classic","Feb 10-11, 2017","800","2:09.81","20th (F)"
"Texas","Crank, Gabby","JR-3","2017 Armory Track Invitational (Colleges)","Feb 3-4, 2017","800","2:09.45","4th (F)"
"Texas","Crank, Gabby","JR-3","2017 Rod McCravy Memorial T&F Meet","Jan 20-21, 2017","DMR","11:28.08","4th (F)"
"Texas","Crank, Gabby","JR-3","Texas A&M Team Invitational","Jan 13-14, 2017","DMR","11:33.55","1st (F)"
"Texas","Crank, Gabby","JR-3","Texas Invitational Cross Country Meet","Sep 16, 2016","3K","11:34.7","20th"
"Texas","Crank, Gabby","JR-3","SFA Lumberjack SLC Preview","Sep 2, 2016","3.2K","12:29.2","22nd"
"Texas","Crank, Gabby","JR-3","Big 12 Outdoor Track & Field Championships","May 13-15, 2016","4x400","3:46.56","7th (F)"
"Texas","Crank, Gabby","JR-3","2016 Drake Relays presented by Hy-Vee","Apr 27-30, 2016","DMR","11:51.65","12th (F)"
"Texas","Crank, Gabby","JR-3","Texas Invitational","Apr 16, 2016","4x400","3:58.78","13th (F)"
"Texas","Crank, Gabby","JR-3","2016 Nike Clyde Littlefield Texas Relays","Mar 30 - Apr 2, 2016","DMR","DQ","8th (F)"
"Texas","Crank, Gabby","JR-3","TCU Invitational","Mar 17-18, 2016","4x400","3:58.77","5th (F)"
"Texas","Crank, Gabby","JR-3","Big 12 Indoor Track & Field Championships","Feb 26-27, 2016","DMR","11:32.48","2nd (F)"
"Texas","Crank, Gabby","JR-3","Husky Classic","Feb 12-13, 2016","800","2:10.73","26th (F)"
"Texas","Crank, Gabby","JR-3","41st Annual Frank Sevigne Husker Invitational","Feb 5-6, 2016","800","2:12.28","6th (F)"
"Texas","Crank, Gabby","JR-3","Conference Clash / Power 5 Invite","Jan 22-23, 2016","DMR","11:33.00","5th (F)"
"Texas","Crank, Gabby","JR-3","Texas A&M Team Invitational","Jan 15-16, 2016","800","2:13.95","7th (F)"
"Texas","Cruz, Alex","SR-4","NCAA DI Cross Country Championships","Nov 17, 2018","6K","21:36.1","171st"
"Texas","Cruz, Alex","SR-4","NCAA Division I South Central Region Cross Country Championships","Nov 9, 2018","6K","20:54.0","9th"
"Texas","Cruz, Alex","SR-4","Big 12 Cross Country Championships","Oct 26, 2018","6K","21:02.1","17th"
"Texas","Cruz, Alex","SR-4","Arturo Barrios Invitational","Oct 13, 2018","6K","21:09.5","15th"
"Texas","Cruz, Alex","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:37.5","142nd"
"Texas","Cruz, Alex","SR-4","43rd Annual Norry Hersey Rice Invitational Cross Country Mee","Sep 7, 2018","4K","14:01.4","2nd"
"Texas","Cruz, Alex","SR-4","Texas Invitational Cross Country Meet","Aug 31, 2018","4K","13:20.1","2nd"
"Texas","Cruz, Alex","SR-4","NCAA West Preliminary Round","May 24-26, 2018","1500","4:33.50","43rd (P)"
"Texas","Cruz, Alex","SR-4","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","5000","17:37.32","14th (F)"
"Texas","Cruz, Alex","SR-4","Bryan Clay Invitational","Apr 19-20, 2018","1500","4:32.24","94th (F)"
"Texas","Cruz, Alex","SR-4","Texas Invitational","Apr 13-14, 2018","800","2:17.96","9th (F)"
"Texas","Cruz, Alex","SR-4","Home Depot Clyde Littlefield Texas Relays","Mar 28-31, 2018","1500","4:26.01","4th (F)"
"Texas","Cruz, Alex","SR-4","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","DMR","11:31.09","5th (F)"
"Texas","Cruz, Alex","SR-4","2018 Husky Classic","Feb 9-10, 2018","3000","9:40.88","53rd (F)"
"Texas","Cruz, Alex","SR-4","New Mexico Classic","Feb 2-3, 2018","Mile","4:57.25","2nd (F)"
"Texas","Cruz, Alex","SR-4","Texas A&M Quadrangular","Jan 20, 2018","Mile","4:56.55","3rd (F)"
"Texas","Cruz, Alex","SR-4","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","21:21.5","181st"
"Texas","Cruz, Alex","SR-4","NCAA Division I South Central Region Cross Country Championships","Nov 10, 2017","6K","20:24.9","17th"
"Texas","Cruz, Alex","SR-4","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","20:42.8","12th"
"Texas","Cruz, Alex","SR-4","adidas DI Pre Nationals","Oct 14, 2017","6K","21:29.8","132nd"
"Texas","Cruz, Alex","SR-4","Joe Piane Notre Dame Invitational","Sep 29, 2017","5K","17:42.3","68th"
"Texas","Cruz, Alex","SR-4","Texas Invitational Cross Country Meet","Sep 14, 2017","4K","14:19.4","4th"
"Texas","Cruz, Alex","SR-4","Big 12 Outdoor Track & Field Championships","May 12-14, 2017","10,000","35:50.57","12th (F)"
"Texas","Cruz, Alex","SR-4","Stanford Cardinal Classic","Apr 21-22, 2017","1500","4:35.96","1st (F)"
"Texas","Cruz, Alex","SR-4","Texas Invitational","Apr 14-15, 2017","1500","4:36.88","9th (F)"
"Texas","Cruz, Alex","SR-4","2017 90th Clyde Littlefield Texas Relays","Mar 29 - Apr 1, 2017","4x800","8:57.95","4th (F)"
"Texas","Cruz, Alex","SR-4","Victor Lopez Classic","Mar 23-25, 2017","4x400","4:17.72","13th (F)"
"Texas","Cruz, Alex","SR-4","2016 Big 12 Cross Country Championships","Oct 29, 2016","6K","22:04.6","41st"
"Texas","Cruz, Alex","SR-4","Penn State National Open","Oct 14, 2016","6K","21:23.5","54th"
"Texas","Cruz, Alex","SR-4","Joe Piane Invitational","Sep 30, 2016","5K","17:27.7","77th"
"Texas","Cruz, Alex","SR-4","Texas Invitational Cross Country Meet","Sep 16, 2016","3K","10:56.4","6th"
"Texas","Cruz, Alex","SR-4","SFA Lumberjack SLC Preview","Sep 2, 2016","3.2K","11:11.9","1st"
"Texas","Cruz, Alex","SR-4","2016 Drake Relays presented by Hy-Vee","Apr 27-30, 2016","4x800","8:55.53","12th (F)"
"Texas","Cruz, Alex","SR-4","Texas Invitational","Apr 16, 2016","4x400","3:58.78","13th (F)"
"Texas","Cruz, Alex","SR-4","2016 Nike Clyde Littlefield Texas Relays","Mar 30 - Apr 2, 2016","1500","4:42.38","11th (F)"
"Texas","Cruz, Alex","SR-4","TCU Invitational","Mar 17-18, 2016","4x400","3:58.77","5th (F)"
"Texas","Cruz, Alex","SR-4","Husky Classic","Feb 12-13, 2016","Mile","5:04.14","67th (F)"
"Texas","Cruz, Alex","SR-4","Conference Clash / Power 5 Invite","Jan 22-23, 2016","Mile","5:01.52","22nd (F)"
"Texas","Cruz, Alex","SR-4","Texas A&M Team Invitational","Jan 15-16, 2016","Mile","5:00.87","11th (F)"
"Texas","Cruz, Alex","SR-4","NCAA Division I Cross Country Championships","Nov 21, 2015","6K","21:47.0","211st"
"Texas","Cruz, Alex","SR-4","NCAA Division I South Central Region Cross Country Championships","Nov 13, 2015","6K","20:58.7","34th"
"Texas","Cruz, Alex","SR-4","Big 12 Cross Country Championships","Oct 31, 2015","6K","22:28.4","49th"
"Texas","Cruz, Alex","SR-4","DI Pre-Nationals","Oct 17, 2015","6K","21:40.3","185th"
"Texas","Cruz, Alex","SR-4","Longhorn Invitational Cross Country Meet","Oct 2, 2015","5K","18:21.7","2nd"
"Texas","Cruz, Alex","SR-4","Texas A&M Invitational","Sep 26, 2015","6K","21:05.8","16th"
"Texas","Cruz, Alex","SR-4","Texas Invitational Cross Country Meet","Sep 4, 2015","3K","10:38.0","1st"
"Texas","Edwards, Lauren","FR-1","","","","",""
"Texas","Flournoy, Marissa","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","6K","22:47.4","70th"
"Texas","Flournoy, Marissa","SO-2","43rd Annual Norry Hersey Rice Invitational Cross Country Mee","Sep 7, 2018","4K","14:46.4","17th"
"Texas","Flournoy, Marissa","SO-2","Texas Invitational Cross Country Meet","Aug 31, 2018","4K","14:58.7","14th"
"Texas","Guidry, Abby","JR-3","NCAA DI Cross Country Championships","Nov 17, 2018","6K","22:33.6","239th"
"Texas","Guidry, Abby","JR-3","NCAA Division I South Central Region Cross Country Championships","Nov 9, 2018","6K","21:28.1","20th"
"Texas","Guidry, Abby","JR-3","Big 12 Cross Country Championships","Oct 26, 2018","6K","21:56.2","48th"
"Texas","Guidry, Abby","JR-3","Arturo Barrios Invitational","Oct 13, 2018","6K","21:42.9","32nd"
"Texas","Guidry, Abby","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:38.3","144th"
"Texas","Guidry, Abby","JR-3","43rd Annual Norry Hersey Rice Invitational Cross Country Mee","Sep 7, 2018","4K","14:19.3","6th"
"Texas","Guidry, Abby","JR-3","Texas Invitational Cross Country Meet","Aug 31, 2018","4K","13:40.7","4th"
"Texas","Guidry, Abby","JR-3","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","3000S","10:44.16","10th (F)"
"Texas","Guidry, Abby","JR-3","National Relay Championships","Apr 27-28, 2018","3000S","10:51.96","4th (F)"
"Texas","Guidry, Abby","JR-3","Mt. SAC Relays","Apr 19-21, 2018","3000S","10:42.45","15th (F)"
"Texas","Guidry, Abby","JR-3","Home Depot Clyde Littlefield Texas Relays","Mar 28-31, 2018","DMR","11:35.52","4th (F)"
"Texas","Guidry, Abby","JR-3","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","DMR","11:31.09","5th (F)"
"Texas","Guidry, Abby","JR-3","2018 Husky Classic","Feb 9-10, 2018","3000","9:34.98","41st (F)"
"Texas","Guidry, Abby","JR-3","New Mexico Classic","Feb 2-3, 2018","3000","10:11.99","6th (F)"
"Texas","Guidry, Abby","JR-3","Texas A&M Quadrangular","Jan 20, 2018","Mile","5:00.22","8th (F)"
"Texas","Guidry, Abby","JR-3","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","21:42.6","207th"
"Texas","Guidry, Abby","JR-3","NCAA Division I South Central Region Cross Country Championships","Nov 10, 2017","6K","20:23.5","16th"
"Texas","Guidry, Abby","JR-3","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","20:56.4","19th"
"Texas","Guidry, Abby","JR-3","adidas DI Pre Nationals","Oct 14, 2017","6K","21:12.3","101st"
"Texas","Guidry, Abby","JR-3","Joe Piane Notre Dame Invitational","Sep 29, 2017","5K","17:13.7","45th"
"Texas","Guidry, Abby","JR-3","Texas Invitational Cross Country Meet","Sep 14, 2017","4K","14:17.0","3rd"
"Texas","Guidry, Abby","JR-3","Big 12 Outdoor Track & Field Championships","May 12-14, 2017","5000","17:16.35","14th (F)"
"Texas","Guidry, Abby","JR-3","Longhorn Invitational","Apr 28-29, 2017","1500","4:41.79","2nd (F)"
"Texas","Guidry, Abby","JR-3","Stanford Cardinal Classic","Apr 21-22, 2017","5000","16:44.32","13th (F)"
"Texas","Guidry, Abby","JR-3","Texas Invitational","Apr 14-15, 2017","1500","4:30.40","5th (F)"
"Texas","Guidry, Abby","JR-3","2017 90th Clyde Littlefield Texas Relays","Mar 29 - Apr 1, 2017","DMR","11:35.23","3rd (F)"
"Texas","Guidry, Abby","JR-3","Big 12 Indoor Track & Field Championships","Feb 24-25, 2017","DMR","11:34.14","3rd (F)"
"Texas","Guidry, Abby","JR-3","2017 Alex Wilson Invitational","Feb 18, 2017","Mile","5:04.37","17th (F)"
"Texas","Guidry, Abby","JR-3","2017 Husky Classic","Feb 10-11, 2017","3000","9:41.12","43rd (F)"
"Texas","Guidry, Abby","JR-3","2017 Armory Track Invitational (Colleges)","Feb 3-4, 2017","3000","9:47.72","16th (F)"
"Texas","Guidry, Abby","JR-3","2017 Rod McCravy Memorial T&F Meet","Jan 20-21, 2017","DMR","11:28.08","4th (F)"
"Texas","Guidry, Abby","JR-3","Texas A&M Team Invitational","Jan 13-14, 2017","DMR","11:51.12","4th (F)"
"Texas","Guidry, Abby","JR-3","NCAA Division I South Central Region Cross Country Championships","Nov 11, 2016","6K","21:31.3","31st"
"Texas","Guidry, Abby","JR-3","2016 Big 12 Cross Country Championships","Oct 29, 2016","6K","21:58.3","37th"
"Texas","Guidry, Abby","JR-3","Penn State National Open","Oct 14, 2016","6K","21:06.2","35th"
"Texas","Guidry, Abby","JR-3","Joe Piane Invitational","Sep 30, 2016","5K","17:28.5","78th"
"Texas","Guidry, Abby","JR-3","Texas Invitational Cross Country Meet","Sep 16, 2016","3K","10:34.3","3rd"
"Texas","Hirst, Abigail","JR-3","Arturo Barrios Invitational","Oct 13, 2018","6K","22:52.9","105th"
"Texas","Hirst, Abigail","JR-3","Concordia University Invitational","Sep 29, 2018","6K","23:11.0","2nd"
"Texas","Hirst, Abigail","JR-3","43rd Annual Norry Hersey Rice Invitational Cross Country Mee","Sep 07, 2018","4K","14:47.9","18th"
"Texas","Hirst, Abigail","JR-3","Texas Invitational Cross Country Meet","Aug 31, 2018","4K","14:25.1","11th"
"Texas","Hirst, Abigail","JR-3","New Mexico Classic","02/02 - Feb 03, 2018","3000","DNF",""
"Texas","Hirst, Abigail","JR-3","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","21:55.6","227th"
"Texas","Hirst, Abigail","JR-3","NCAA Division I South Central Region Cross Country Championships","Nov 10, 2017","6K","20:49.9","29th"
"Texas","Hirst, Abigail","JR-3","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","21:23.1","33rd"
"Texas","Hirst, Abigail","JR-3","adidas DI Pre Nationals","Oct 14, 2017","6K","22:06.7","194th"
"Texas","Hirst, Abigail","JR-3","Joe Piane Notre Dame Invitational","Sep 29, 2017","5K","18:07.7","110th"
"Texas","Hirst, Abigail","JR-3","Texas Invitational Cross Country Meet","Sep 14, 2017","4K","14:38.1","8th"
"Texas","Hirst, Abigail","JR-3","Aggie Opener","Sep 01, 2017","4.1K","15:06.2","11th"
"Texas","Hirst, Abigail","JR-3","Longhorn Invitational","04/28 - Apr 29, 2017","3000","10:29.37","4th (F)"
"Texas","Hirst, Abigail","JR-3","Stanford Cardinal Classic","04/21 - Apr 22, 2017","5000","17:25.25","16th (F)"
"Texas","Hirst, Abigail","JR-3","Texas Invitational","04/14 - Apr 15, 2017","3000","10:18.41","2nd (F)"
"Texas","Hirst, Abigail","JR-3","2017 90th Clyde Littlefield Texas Relays","03/29 - Apr 01, 2017","5000","18:08.22","20th (F)"
"Texas","Hirst, Abigail","JR-3","Victor Lopez Classic","03/23 - Mar 25, 2017","1500","4:46.37","21st (F)"
"Texas","Hirst, Abigail","JR-3","2017 Husky Classic","02/10 - Feb 11, 2017","5000","18:02.97","66th (F)"
"Texas","Hirst, Abigail","JR-3","2017 Rod McCravy Memorial T&F Meet","01/20 - Jan 21, 2017","3000","10:15.11","34th (F)"
"Texas","Hirst, Abigail","JR-3","Texas A&M Team Invitational","01/13 - Jan 14, 2017","Mile","5:12.45","17th (F)"
"Texas","Hirst, Abigail","JR-3","NCAA Division I South Central Region Cross Country Championships","Nov 11, 2016","6K","22:45.6","67th"
"Texas","Hirst, Abigail","JR-3","2016 Big 12 Cross Country Championships","Oct 29, 2016","6K","22:58.5","65th"
"Texas","Hirst, Abigail","JR-3","Penn State National Open","Oct 14, 2016","6K","22:06.9","115th"
"Texas","Hirst, Abigail","JR-3","Joe Piane Invitational","Sep 30, 2016","5K","18:34.5","170th"
"Texas","Hirst, Abigail","JR-3","Texas Invitational Cross Country Meet","Sep 16, 2016","3K","11:15.9","9th"
"Texas","Hirst, Abigail","JR-3","SFA Lumberjack SLC Preview","Sep 02, 2016","3.2K","11:43.9","10th"
"Texas","Jensen, Mackenzie","SO-2","43rd Annual Norry Hersey Rice Invitational Cross Country Mee","Sep 7, 2018","4K","16:25.1","60th"
"Texas","Jensen, Mackenzie","SO-2","Texas Invitational Cross Country Meet","Sep 14, 2017","4K","16:23.3","45th"
"Texas","Jensen, Mackenzie","SO-2","Aggie Opener","Sep 1, 2017","4.1K","16:12.9","39th"
"Texas","Lloyd, Meghan","SR-4","NCAA DI Cross Country Championships","Nov 17, 2018","6K","22:43.9","242nd"
"Texas","Lloyd, Meghan","SR-4","NCAA Division I South Central Region Cross Country Championships","Nov 9, 2018","6K","21:46.8","32nd"
"Texas","Lloyd, Meghan","SR-4","Big 12 Cross Country Championships","Oct 26, 2018","6K","21:23.7","30th"
"Texas","Lloyd, Meghan","SR-4","Arturo Barrios Invitational","Oct 13, 2018","6K","22:13.1","62nd"
"Texas","Lloyd, Meghan","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:42.9","153rd"
"Texas","Lloyd, Meghan","SR-4","43rd Annual Norry Hersey Rice Invitational Cross Country Mee","Sep 7, 2018","4K","15:27.6","34th"
"Texas","Lloyd, Meghan","SR-4","Texas Invitational Cross Country Meet","Aug 31, 2018","4K","14:27.9","12th"
"Texas","Lloyd, Meghan","SR-4","NCAA West Preliminary Round","May 24-26, 2018","3000S","10:11.73","20th (P)"
"Texas","Lloyd, Meghan","SR-4","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","3000S","10:26.82","5th (F)"
"Texas","Lloyd, Meghan","SR-4","Mt. SAC Relays","Apr 19-21, 2018","5000","16:23.61","32nd (F)"
"Texas","Lloyd, Meghan","SR-4","Texas Invitational","Apr 13-14, 2018","1500","4:34.63","1st (F)"
"Texas","Lloyd, Meghan","SR-4","Home Depot Clyde Littlefield Texas Relays","Mar 28-31, 2018","3000S","10:13.35","2nd (F)"
"Texas","Lloyd, Meghan","SR-4","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","5000","16:45.57","4th (F)"
"Texas","Lloyd, Meghan","SR-4","2018 Husky Classic","Feb 9-10, 2018","5000","16:27.12","26th (F)"
"Texas","Lloyd, Meghan","SR-4","New Mexico Classic","Feb 2-3, 2018","3000","10:19.13","7th (F)"
"Texas","Lloyd, Meghan","SR-4","Texas A&M Quadrangular","Jan 20, 2018","3000","9:45.08","3rd (F)"
"Texas","Lloyd, Meghan","SR-4","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","21:47.7","216th"
"Texas","Lloyd, Meghan","SR-4","NCAA Division I South Central Region Cross Country Championships","Nov 10, 2017","6K","20:39.2","24th"
"Texas","Lloyd, Meghan","SR-4","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","21:01.4","22nd"
"Texas","Lloyd, Meghan","SR-4","adidas DI Pre Nationals","Oct 14, 2017","6K","22:02.2","188th"
"Texas","Lloyd, Meghan","SR-4","Joe Piane Notre Dame Invitational","Sep 29, 2017","5K","17:43.6","72nd"
"Texas","Lloyd, Meghan","SR-4","Texas Invitational Cross Country Meet","Sep 14, 2017","4K","14:37.4","7th"
"Texas","Lloyd, Meghan","SR-4","NCAA Division I West Preliminary Round","May 25-27, 2017","3000S","10:59.97","36th (P)"
"Texas","Lloyd, Meghan","SR-4","Big 12 Outdoor Track & Field Championships","May 12-14, 2017","3000S","11:05.11","11th (F)"
"Texas","Lloyd, Meghan","SR-4","Stanford Cardinal Classic","Apr 21-22, 2017","3000S","10:20.37","6th (F)"
"Texas","Lloyd, Meghan","SR-4","2017 90th Clyde Littlefield Texas Relays","Mar 29 - Apr 1, 2017","3000S","10:30.17","2nd (F)"
"Texas","Lloyd, Meghan","SR-4","Victor Lopez Classic","Mar 23-25, 2017","1500","4:37.69","12th (F)"
"Texas","Lloyd, Meghan","SR-4","Big 12 Indoor Track & Field Championships","Feb 24-25, 2017","5000","16:57.10","15th (F)"
"Texas","Lloyd, Meghan","SR-4","2017 Husky Classic","Feb 10-11, 2017","3000","9:38.19","38th (F)"
"Texas","Lloyd, Meghan","SR-4","2017 Armory Track Invitational (Colleges)","Feb 3-4, 2017","3000","9:37.13","4th (F)"
"Texas","Lloyd, Meghan","SR-4","2017 Rod McCravy Memorial T&F Meet","Jan 20-21, 2017","3000","9:52.07","16th (F)"
"Texas","Lloyd, Meghan","SR-4","Texas A&M Team Invitational","Jan 13-14, 2017","DMR","11:33.55","1st (F)"
"Texas","Lloyd, Meghan","SR-4","NCAA Division I South Central Region Cross Country Championships","Nov 11, 2016","6K","20:59.4","17th"
"Texas","Lloyd, Meghan","SR-4","2016 Big 12 Cross Country Championships","Oct 29, 2016","6K","21:26.8","22nd"
"Texas","Lloyd, Meghan","SR-4","Penn State National Open","Oct 14, 2016","6K","20:55.1","26th"
"Texas","Lloyd, Meghan","SR-4","Joe Piane Invitational","Sep 30, 2016","5K","17:37.3","89th"
"Texas","Lloyd, Meghan","SR-4","Texas Invitational Cross Country Meet","Sep 16, 2016","3K","10:26.9","2nd"
"Texas","Lloyd, Meghan","SR-4","Big 12 Outdoor Track & Field Championships","May 13-15, 2016","3000S","11:05.06","12th (F)"
"Texas","Lloyd, Meghan","SR-4","Longhorn Invitational","May 7, 2016","2000S","7:08.19","1st (F)"
"Texas","Lloyd, Meghan","SR-4","Payton Jordan Invitational","May 1, 2016","5000","DNF",""
"Texas","Lloyd, Meghan","SR-4","Stanford Invitational","Apr 1-2, 2016","5000","16:45.29","17th (F)"
"Texas","Lloyd, Meghan","SR-4","TCU Invitational","Mar 17-18, 2016","3000","9:43.39","3rd (F)"
"Texas","Lloyd, Meghan","SR-4","Big 12 Indoor Track & Field Championships","Feb 26-27, 2016","5000","16:49.21","13th (F)"
"Texas","Lloyd, Meghan","SR-4","Husky Classic","Feb 12-13, 2016","5000","17:12.47","51st (F)"
